match_id,side,win,hero,kills,assists,deaths,denies,last_hits,gold_per_min,total_gold,highest_ks,pings,xp_per_min,kda,neutral_creeps,lane_creeps,lane,is_roaming,duration,radiant_score,dire_score,radiant_team,dire_team,league,patch,start_time,dn_10,dn_20,dn_30,lh_10,lh_20,lh_30,nw_10,nw_20,nw_30,xp_10,xp_20,xp_30,xp_diff_10,xp_diff_20,xp_diff_30,gold_diff_10,gold_diff_20,gold_diff_30
4984038549,Dire,Win,Dark Seer,9,11,3,1,245,498,19903,4.0,48,570,6.67,60,153,bot,No,39:58,10,25,Team Secret,Team Liquid,The International 2019,7.22,2019-08-24,0.0,1.0,1.0,34.0,147.0,187.0,2355.0,8181.0,12679.0,3015.0,8630.0,13794.0,-444.0,910.0,7275.0,-1433.0,3280.0,11668.0
4985705053,Radiant,Lose,Tiny,3,5,10,31,240,361,18910,,33,420,0.8,42,219,bot,No,52:23,18,38,Team Liquid,PSG.LGD,The International 2019,7.22,2019-08-25,17.0,31.0,31.0,40.0,79.0,118.0,2676.0,6495.0,9713.0,2492.0,5603.0,9595.0,582.0,-1031.0,-11820.0,-318.0,-315.0,-4705.0
4985787596,Radiant,Win,Dark Seer,3,24,1,6,291,426,25169,,102,490,27.0,40,246,top,No,59:05,31,29,Team Liquid,PSG.LGD,The International 2019,7.22,2019-08-25,4.0,5.0,5.0,43.0,85.0,122.0,2856.0,5956.0,9664.0,2872.0,6309.0,10267.0,-140.0,-5181.0,-9036.0,-101.0,-4977.0,-7890.0
4985891168,Dire,Win,Tidehunter,3,18,3,1,162,424,15504,3.0,39,606,7.0,70,82,bot,No,36:34,8,30,PSG.LGD,Team Liquid,The International 2019,7.22,2019-08-25,0.0,0.0,0.0,22.0,77.0,136.0,2045.0,6427.0,11733.0,2280.0,6416.0,15769.0,-306.0,4689.0,11476.0,1377.0,9304.0,17342.0
4986133311,Radiant,Win,Tidehunter,5,21,4,8,145,370,17969,3.0,109,550,6.5,21,126,top,No,48:34,33,24,Team Liquid,OG,The International 2019,7.22,2019-08-25,6.0,7.0,8.0,44.0,75.0,120.0,3177.0,7151.0,10793.0,2496.0,7039.0,11394.0,-265.0,3818.0,5730.0,1467.0,5325.0,10460.0
4986260666,Radiant,Lose,Tidehunter,1,6,12,7,118,280,9076,,46,301,0.58,12,107,top,No,32:25,11,40,Team Liquid,OG,The International 2019,7.22,2019-08-25,3.0,5.0,6.0,30.0,62.0,103.0,2323.0,5022.0,8083.0,2338.0,5973.0,8684.0,289.0,-1877.0,-26568.0,-1237.0,-2612.0,-17728.0
4986362254,Radiant,Lose,Tidehunter,2,7,12,4,57,237,5541,,12,294,0.75,22,32,top,No,23:23,11,36,Team Liquid,OG,The International 2019,7.22,2019-08-25,4.0,4.0,,24.0,46.0,,2069.0,4492.0,,1513.0,4362.0,,-3498.0,-10695.0,,-2973.0,-15342.0,
4986461644,Dire,Lose,Omniknight,0,3,3,2,117,401,9851,,30,382,1.0,6,108,top,No,24:34,20,11,OG,Team Liquid,The International 2019,7.22,2019-08-25,1.0,2.0,,58.0,100.0,,3537.0,7746.0,,4168.0,8208.0,,487.0,-4483.0,,1142.0,622.0,
5139381599,Radiant,Win,Earthshaker,13,18,4,20,332,602,32648,8.0,97,719,7.75,93,237,top,No,54:14,54,29,Nigma,Ad Finem,DreamLeague Season 13,7.23,2019-12-03,9.0,17.0,18.0,36.0,103.0,160.0,2972.0,7647.0,12512.0,2976.0,8363.0,15845.0,2309.0,1570.0,7712.0,2589.0,1236.0,2489.0
5139617536,Dire,Lose,Abaddon,1,1,5,22,127,365,10962,,36,491,0.4,16,119,bot,No,30:02,29,14,Team Secret,Nigma,DreamLeague Season 13,7.23,2019-12-03,14.0,21.0,22.0,36.0,86.0,124.0,3011.0,7372.0,10766.0,3785.0,9160.0,13625.0,-200.0,-8113.0,-27163.0,402.0,-2148.0,-11479.0
5139708786,Radiant,Win,Batrider,5,21,5,3,73,344,12137,3.0,33,576,5.2,9,64,bot,No,35:17,42,16,Nigma,Team Secret,DreamLeague Season 13,7.23,2019-12-03,1.0,3.0,3.0,17.0,50.0,64.0,2403.0,6519.0,9959.0,2967.0,9107.0,12845.0,3426.0,10466.0,19971.0,3609.0,8326.0,17831.0
5139798722,Radiant,Lose,Venomancer,0,11,4,21,159,401,14182,,24,410,2.75,24,150,top,No,35:22,18,28,Nigma,Team Secret,DreamLeague Season 13,7.23,2019-12-03,11.0,20.0,21.0,41.0,99.0,137.0,2787.0,7264.0,11654.0,2293.0,7027.0,11491.0,1125.0,-3966.0,-13932.0,103.0,-1271.0,-3538.0
5139889143,Dire,Lose,Omniknight,0,3,6,6,97,331,10492,,18,355,0.5,22,78,bot,No,31:42,30,16,Alliance,Nigma,DreamLeague Season 13,7.23,2019-12-03,3.0,5.0,6.0,19.0,73.0,91.0,1739.0,6284.0,9538.0,2045.0,6884.0,9947.0,-237.0,-5041.0,-24976.0,-886.0,-1473.0,-10891.0
5139956476,Dire,Lose,Sand King,3,14,10,11,134,356,11225,,38,459,1.7,22,120,bot,No,31:32,42,22,Alliance,Nigma,DreamLeague Season 13,7.23,2019-12-03,6.0,9.0,11.0,28.0,90.0,129.0,2530.0,6594.0,10629.0,1855.0,7267.0,13643.0,675.0,-3513.0,-10706.0,1093.0,-3571.0,-4833.0
5142133612,Dire,Win,Dark Seer,4,16,3,12,148,437,13488,3.0,9,615,6.67,26,128,bot,No,30:52,13,22,Team Singularity,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-05,6.0,12.0,12.0,45.0,100.0,136.0,2811.0,7166.0,12073.0,2208.0,7131.0,14296.0,-635.0,-2927.0,11416.0,-2666.0,-5955.0,-4798.0
5142217211,Radiant,Win,Legion Commander,2,15,2,14,133,349,11208,,59,663,8.5,11,106,top,No,32:07,23,22,Nigma,Team Singularity,WePlay! Bukovel Minor 2020,7.23,2019-12-05,10.0,14.0,14.0,43.0,104.0,133.0,3293.0,7274.0,10391.0,3002.0,8769.0,15317.0,2332.0,155.0,1014.0,2052.0,-712.0,-886.0
5142431867,Dire,Win,Legion Commander,8,10,3,32,86,458,10373,6.0,22,735,6.0,10,106,bot,No,22:39,11,29,ViKin.gg,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-05,18.0,30.0,,41.0,84.0,,3275.0,7835.0,,3203.0,10526.0,,2554.0,8701.0,,3141.0,5729.0,
5142515656,Dire,Lose,Legion Commander,4,7,7,6,64,312,8122,3.0,23,379,1.57,20,48,bot,No,26:02,33,17,ViKin.gg,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-05,4.0,6.0,,23.0,58.0,,2255.0,6319.0,,2068.0,6715.0,,243.0,2194.0,,1972.0,6556.0,
5142581127,Dire,Lose,Earthshaker,3,9,9,15,96,325,12285,3.0,45,420,1.33,24,80,bot,No,37:48,36,24,ViKin.gg,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-05,10.0,15.0,15.0,21.0,60.0,81.0,2063.0,6680.0,9429.0,2746.0,8672.0,11722.0,288.0,-1407.0,-13741.0,1512.0,-2080.0,-6641.0
5143569196,Radiant,Win,Centaur Warrunner,4,23,4,13,221,429,20999,,123,621,6.75,83,133,top,No,48:57,33,34,Nigma,Team Singularity,WePlay! Bukovel Minor 2020,7.23,2019-12-06,13.0,13.0,13.0,45.0,88.0,125.0,3196.0,6575.0,9501.0,3224.0,8303.0,12093.0,-191.0,1297.0,-10.0,486.0,2587.0,2303.0
5143692186,Dire,Win,Sand King,5,20,9,8,110,380,12926,,93,617,2.78,19,86,bot,No,34:01,26,33,Team Singularity,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-06,8.0,8.0,8.0,38.0,81.0,95.0,2721.0,7036.0,10291.0,3082.0,8450.0,14253.0,426.0,3443.0,11463.0,-1766.0,628.0,8533.0
5143832369,Dire,Win,Underlord,1,22,2,18,100,414,9370,,44,584,11.5,27,85,bot,No,22:38,16,29,ViKin.gg,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-06,14.0,18.0,,41.0,94.0,,3004.0,6971.0,,2362.0,8924.0,,686.0,13076.0,,839.0,6123.0,
5143902940,Radiant,Win,Enigma,4,18,5,68,258,546,20247,,87,739,4.4,58,230,top,No,37:05,38,35,Nigma,ViKin.gg,WePlay! Bukovel Minor 2020,7.23,2019-12-06,40.0,55.0,62.0,77.0,159.0,227.0,4277.0,9793.0,14873.0,5034.0,10325.0,17222.0,2588.0,379.0,-6691.0,2990.0,2738.0,-1859.0
5143979798,Dire,Win,Underlord,2,14,0,13,119,417,10703,,52,513,16.0,22,106,bot,No,25:40,4,23,ViKin.gg,Nigma,WePlay! Bukovel Minor 2020,7.23,2019-12-06,4.0,11.0,,45.0,88.0,,3157.0,7145.0,,2114.0,7441.0,,1184.0,12124.0,,2142.0,9808.0,
5148235525,Radiant,Win,Beastmaster,8,24,2,21,119,461,14467,7.0,72,690,16.0,23,109,bot,No,31:23,42,15,minor atendari,kvp,WESG 2019-2020 Online Qualifiers,7.23,2019-12-09,19.0,20.0,21.0,43.0,81.0,115.0,3881.0,8491.0,12970.0,4890.0,11573.0,16916.0,2037.0,7562.0,14039.0,3106.0,7930.0,13417.0
5148299565,Dire,Lose,Legion Commander,3,10,8,10,83,330,8739,,37,522,1.62,10,78,bot,No,26:29,37,25,KVP,minor atendari,WESG 2019-2020 Online Qualifiers,7.23,2019-12-09,5.0,6.0,,33.0,53.0,,2740.0,5817.0,,2757.0,6620.0,,492.0,-785.0,,-611.0,-1199.0,
5148353651,Radiant,Win,Abaddon,10,18,6,4,88,416,13998,5.0,110,799,4.67,19,65,bot,No,33:39,39,26,minor atendari,KVP,WESG 2019-2020 Online Qualifiers,7.23,2019-12-09,1.0,3.0,4.0,24.0,66.0,82.0,1874.0,5574.0,11074.0,2922.0,6987.0,19397.0,-329.0,-496.0,18643.0,-671.0,-1224.0,8032.0
5190016103,Dire,Lose,Nature's Prophet,3,11,7,22,317,466,20488,,40,421,2.0,79,239,bot,No,43:58,33,21,Fighting PandaS,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-09,11.0,16.0,21.0,35.0,129.0,209.0,2545.0,8047.0,13778.0,2442.0,7828.0,11806.0,1317.0,996.0,-4649.0,1868.0,2824.0,4309.0
5190181380,Radiant,Win,Doom,5,15,4,7,102,475,11162,,20,454,5.0,33,67,top,No,23:30,39,11,Nigma,Fighting PandaS,WePlay! Bukovel Minor 2020,7.23,2020-01-09,3.0,7.0,,27.0,87.0,,2696.0,8114.0,,2282.0,8097.0,,1534.0,17867.0,,924.0,15056.0,
5190244739,Dire,Lose,Underlord,1,10,4,12,149,340,11730,,36,401,2.75,6,148,bot,No,34:30,31,17,Fighting PandaS,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-09,8.0,11.0,12.0,45.0,100.0,144.0,2958.0,7359.0,10845.0,2349.0,7758.0,12306.0,547.0,-1919.0,-17322.0,1149.0,891.0,-4501.0
5190478214,Radiant,Win,Underlord,4,25,4,9,246,387,18485,,49,558,7.25,84,161,top,No,47:46,41,24,Nigma,Furia,WePlay! Bukovel Minor 2020,7.23,2020-01-09,6.0,9.0,9.0,35.0,106.0,154.0,2738.0,6862.0,10814.0,2292.0,7873.0,13874.0,21.0,-468.0,9098.0,1343.0,2831.0,5316.0
5190550458,Dire,Win,Omniknight,1,13,2,10,79,369,8456,,30,382,7.0,3,81,bot,No,22:55,9,23,Furia,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-09,8.0,10.0,,45.0,76.0,,2819.0,6199.0,,2606.0,5959.0,,402.0,1572.0,,592.0,3419.0,
5191809915,Dire,Win,Legion Commander,2,12,8,2,112,321,10758,,17,454,1.75,4,106,bot,No,33:31,26,27,Fighting PandaS,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-10,1.0,2.0,2.0,59.0,90.0,110.0,3341.0,5923.0,8253.0,3681.0,7441.0,10534.0,-279.0,-1146.0,-8421.0,1068.0,-1560.0,-5508.0
5191871724,Dire,Lose,Underlord,3,12,10,11,242,378,21464,,56,464,1.5,66,177,bot,No,56:47,35,31,Fighting PandaS,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-10,8.0,9.0,10.0,21.0,69.0,121.0,2234.0,6368.0,9852.0,1888.0,6929.0,10578.0,-2931.0,-337.0,-10303.0,-2200.0,612.0,-3405.0
5191935627,Radiant,Win,Nature's Prophet,10,28,5,32,605,782,42592,4.0,77,625,7.6,167,445,top,No,54:28,47,26,Nigma,Fighting PandaS,WePlay! Bukovel Minor 2020,7.23,2020-01-10,18.0,25.0,29.0,47.0,116.0,243.0,3696.0,8199.0,15658.0,2735.0,7729.0,13577.0,911.0,42.0,-4115.0,2668.0,5056.0,6300.0
5192871847,Radiant,Lose,Enigma,0,8,6,73,198,344,14035,,11,346,1.33,41,215,top,No,40:48,9,39,Nigma,Royal Never Give Up,WePlay! Bukovel Minor 2020,7.23,2020-01-11,41.0,52.0,63.0,42.0,113.0,167.0,3082.0,7338.0,10710.0,2376.0,6810.0,10641.0,-1172.0,-7656.0,-19490.0,-90.0,-5674.0,-13771.0
5192979076,Dire,Win,Dark Seer,3,8,5,1,83,368,8261,3.0,14,374,2.2,10,73,bot,No,22:27,9,20,Royal Never Give Up,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-11,1.0,1.0,,25.0,81.0,,2000.0,6781.0,,1949.0,7333.0,,-1775.0,8698.0,,-2422.0,4876.0,
5193049498,Radiant,Lose,Doom,5,25,5,8,205,483,24979,5.0,59,546,6.0,70,135,top,No,51:43,37,32,Nigma,Royal Never Give Up,WePlay! Bukovel Minor 2020,7.23,2020-01-11,5.0,8.0,8.0,38.0,78.0,121.0,2438.0,6441.0,11698.0,2262.0,6589.0,11978.0,9.0,6227.0,12988.0,403.0,3347.0,11845.0
5193401469,Dire,Lose,Nature's Prophet,3,7,5,51,341,558,21036,,40,573,2.0,74,300,bot,No,37:42,29,16,Gambit Esports,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-11,29.0,39.0,47.0,55.0,142.0,248.0,3500.0,8410.0,14690.0,3373.0,7034.0,14674.0,2127.0,-4787.0,-18115.0,3651.0,807.0,-5203.0
5193447132,Dire,Win,Omniknight,2,14,3,13,128,412,16720,,42,509,5.33,6,125,bot,No,40:35,16,25,Gambit Esports,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-12,9.0,12.0,12.0,44.0,110.0,123.0,2928.0,8457.0,12456.0,2288.0,8248.0,12090.0,1016.0,3442.0,6385.0,844.0,3683.0,8109.0
5193489143,Dire,Win,Abaddon,9,25,5,15,177,463,19623,3.0,43,664,6.8,15,159,top,No,42:23,28,52,Gambit Esports,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-12,8.0,15.0,15.0,57.0,108.0,133.0,3416.0,7579.0,11177.0,3897.0,8912.0,14274.0,594.0,-263.0,-307.0,1517.0,3069.0,1216.0
5194350441,Radiant,Win,Necrophos,5,11,5,19,233,410,19686,3.0,49,512,3.2,22,219,top,No,48:01,26,16,Nigma,Geek Fam,WePlay! Bukovel Minor 2020,7.23,2020-01-12,6.0,10.0,17.0,28.0,96.0,171.0,2127.0,6380.0,11109.0,1887.0,6518.0,11383.0,686.0,-3081.0,-10734.0,-61.0,-5865.0,-7351.0
5194469346,Dire,Win,Abaddon,1,19,5,17,198,413,19844,,94,588,4.0,53,143,bot,No,48:03,30,43,Geek Fam,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-12,2.0,10.0,16.0,30.0,89.0,145.0,2036.0,6293.0,11370.0,2309.0,8273.0,13550.0,516.0,-489.0,5310.0,475.0,188.0,6430.0
5194676025,Radiant,Lose,Omniknight,0,3,5,19,139,355,13720,,38,365,0.6,23,125,top,No,38:39,12,28,Nigma,Royal Never Give Up,WePlay! Bukovel Minor 2020,7.23,2020-01-12,9.0,17.0,19.0,40.0,92.0,126.0,2512.0,6817.0,10702.0,2141.0,6450.0,10428.0,-1523.0,-2784.0,-16358.0,586.0,6599.0,3840.0
5194743733,Dire,Win,Abaddon,2,20,6,16,391,454,36758,,197,557,3.67,95,289,bot,No,20:58,36,38,Royal Never Give Up,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-12,3.0,8.0,9.0,31.0,71.0,120.0,2122.0,5546.0,9452.0,2446.0,7078.0,12786.0,-340.0,264.0,-2614.0,-341.0,1905.0,-667.0
5194823534,Dire,Win,Doom,3,12,4,8,108,439,10236,,61,535,3.75,44,68,top,No,23:19,11,25,Royal Never Give Up,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-12,7.0,8.0,,30.0,97.0,,2639.0,7246.0,,2714.0,7812.0,,1274.0,2646.0,,2494.0,5235.0,
5194853912,Dire,Win,Dark Seer,4,17,4,1,372,441,28591,4.0,106,542,5.25,79,279,bot,No,04:50,20,25,Royal Never Give Up,Nigma,WePlay! Bukovel Minor 2020,7.23,2020-01-12,0.0,0.0,0.0,31.0,108.0,172.0,2108.0,6087.0,11095.0,2280.0,6931.0,14460.0,-533.0,-2269.0,2308.0,-97.0,-2761.0,-1743.0
5201645640,Dire,Lose,Batrider,4,6,9,5,92,273,9268,,24,309,1.11,19,74,bot,No,33:57,36,14,TNC Predator,Nigma,DreamLeague Season 13,7.23,2020-01-18,5.0,5.0,5.0,37.0,55.0,88.0,3405.0,5786.0,8524.0,3614.0,5057.0,9173.0,-1004.0,-9814.0,-15806.0,-143.0,-8098.0,-13998.0
5201740739,Dire,Win,Abaddon,5,22,3,15,196,428,18703,,98,566,9.0,23,171,top,No,43:42,14,39,TNC Predator,Nigma,DreamLeague Season 13,7.23,2020-01-18,5.0,12.0,15.0,27.0,76.0,133.0,2957.0,6435.0,10637.0,2710.0,7325.0,12180.0,-635.0,-3773.0,7031.0,634.0,-2021.0,2130.0
5201852449,Dire,Win,Omniknight,0,12,1,9,63,298,6923,,15,403,12.0,8,58,bot,No,23:14,1,25,TNC Predator,Nigma,DreamLeague Season 13,7.23,2020-01-18,7.0,9.0,,13.0,54.0,,1501.0,4822.0,,1888.0,5449.0,,1840.0,8160.0,,445.0,3858.0,
5203084179,Dire,Win,Dark Seer,0,27,11,4,340,399,27358,,153,480,2.45,59,278,bot,No,08:34,46,36,Fnatic,Nigma,DreamLeague Season 13,7.23,2020-01-19,1.0,1.0,1.0,22.0,111.0,161.0,1889.0,6367.0,9550.0,1943.0,6901.0,10888.0,-1220.0,-4051.0,-4762.0,-1853.0,-3787.0,-11106.0
5203231638,Dire,Win,Omniknight,2,21,3,6,208,435,23939,,94,557,7.67,38,172,bot,No,55:02,26,42,Fnatic,Nigma,DreamLeague Season 13,7.23,2020-01-19,1.0,6.0,6.0,24.0,94.0,115.0,2106.0,7179.0,10715.0,2220.0,8297.0,12511.0,199.0,-4513.0,-706.0,897.0,-1485.0,356.0
5205500820,Dire,Win,Doom,4,8,2,18,116,487,12937,,44,420,6.0,9,122,bot,No,26:34,6,26,Evil Geniuses,Nigma,DreamLeague Season 13,7.23,2020-01-21,7.0,18.0,,43.0,105.0,,3071.0,9049.0,,2497.0,8069.0,,1602.0,9065.0,,3251.0,13704.0,
5205574778,Radiant,Lose,Dark Seer,4,9,3,4,264,446,20924,4.0,74,447,4.33,39,218,top,No,46:55,19,34,Nigma,Evil Geniuses,DreamLeague Season 13,7.23,2020-01-21,2.0,3.0,3.0,33.0,83.0,141.0,1939.0,6931.0,11373.0,1728.0,6782.0,11579.0,-2019.0,-4979.0,-4148.0,-2630.0,-4335.0,-5295.0
5205666441,Radiant,Lose,Legion Commander,2,7,10,19,156,263,13724,,60,330,0.9,38,131,top,No,52:11,12,38,Nigma,Evil Geniuses,DreamLeague Season 13,7.23,2020-01-21,8.0,13.0,13.0,27.0,72.0,93.0,2394.0,5212.0,7298.0,2229.0,5675.0,8339.0,-644.0,-3949.0,-11649.0,-1248.0,-6170.0,-10146.0
5207266488,Dire,Lose,Beastmaster,6,8,7,9,343,438,14585,,24,584,2.0,36,136,mid,No,33:18,36,23,beastcoast,Nigma,DreamLeague Season 13,7.23,2020-01-22,6.0,8.0,8.0,103.0,167.0,281.0,4222.0,7498.0,12492.0,5071.0,9216.0,15478.0,1149.0,-4403.0,-16639.0,1649.0,-717.0,-7588.0
5207334512,Dire,Win,Doom,7,25,7,2,113,456,16324,,58,522,4.57,29,74,bot,No,35:48,17,46,beastcoast,Nigma,DreamLeague Season 13,7.23,2020-01-22,1.0,2.0,2.0,25.0,69.0,99.0,2481.0,6800.0,11817.0,1831.0,5867.0,13421.0,-1748.0,-3748.0,6142.0,-1382.0,-2009.0,6170.0
5207398720,Dire,Lose,Night Stalker,6,16,10,17,98,308,13048,3.0,128,412,2.2,10,101,bot,No,42:22,41,37,beastcoast,Nigma,DreamLeague Season 13,7.23,2020-01-22,8.0,17.0,17.0,32.0,75.0,83.0,2395.0,6950.0,8905.0,3114.0,8599.0,11041.0,1493.0,2628.0,-7931.0,861.0,4723.0,-1352.0
5234606551,Radiant,Lose,Slardar,4,8,7,7,107,310,9424,,50,309,1.71,37,70,top,No,30:24,14,26,Nigma,ViKin.gg,DPC 2019/2020 Qualifier #3,7.24,2020-02-09,2.0,6.0,7.0,30.0,70.0,107.0,2393.0,5859.0,9265.0,2224.0,5449.0,9114.0,394.0,-862.0,-10212.0,-300.0,-640.0,-14957.0
5234713499,Radiant,Win,Slardar,5,13,2,10,101,407,10303,5.0,17,518,9.0,14,94,top,No,25:19,28,21,Nigma,ViKin.gg,DPC 2019/2020 Qualifier #3,7.24,2020-02-09,7.0,10.0,,36.0,95.0,,2697.0,7333.0,,2364.0,7965.0,,1642.0,6305.0,,2368.0,5479.0,
5235182559,Dire,Lose,Sand King,5,20,9,3,199,384,17113,3.0,94,490,2.78,51,143,bot,No,44:34,27,37,Aggressive Mode,Nigma,DPC 2019/2020 Qualifier #3,7.24,2020-02-09,3.0,3.0,3.0,26.0,112.0,177.0,1981.0,6898.0,12584.0,1914.0,7537.0,13897.0,-1051.0,5203.0,3548.0,-597.0,309.0,3494.0
